"","Gene.name","logFC","logCPM","PValue"
"168","YOD1",1.13065687058088,3.61613879306294,0.000252381395710513
"169","CSGALNACT2",1.10702117074047,5.90629750027744,0.000734075701704196
"170","STAC",2.55486389059183,0.248397042299645,0.000645357223688673
"171","GRB10",1.98073870832213,2.95021260281325,0.000236094309069736
"172","TRAV19",-2.15037716951387,3.51682515485509,0.00038229487784907
"173","C5orf66",2.04322800070689,-0.330677134638667,0.000182087777702687
"174","KLHDC7B",-1.1544222752255,3.73466028671167,0.000191460740018978
"175","CABLES2",1.3744115586474,1.76940138081871,0.00104494813570539
"176","XRCC2",2.05526459950313,0.462888843399171,0.00109707786354441
"177","TTK",2.22677379099502,-0.23244027861457,0.000549579797630946
"178","PTGDS",-3.65653763330244,5.91248845164096,4.43505735922131e-06
"179","HOMER2",1.24928021083358,2.38838674842953,1.70610060698907e-06
"180","NXN",2.59480165272047,0.0136859151906302,0.000752175548453696
"181","SH3BP4",1.78300662506411,0.200179734138881,0.000644224244512774
"182","AC011043.1",3.93508275974435,0.350328932169477,1.61990064953399e-05
"183","CCDC150",2.69593160038579,0.409509913127322,0.000329403504518724
"184","CACNA1C",2.71332536759394,0.540622493779328,0.000689341014689212
"185","LINC00511",2.3241308804259,0.531410090131703,0.00108265233405839
"186","SLC6A11",5.3634628175443,-0.346399591152726,1.11637969209595e-05
"187","TLCD1",1.85919488835506,-0.201850341752364,0.000851100409187523
"188","FGF2",3.51043317110809,-0.609192780087774,0.000382921531809085
"189","SLC16A14",3.19016781561734,-0.343654467089533,5.15719685245595e-05
"190","TRPM8",3.30604524115087,-0.468970471545225,0.000141784667741668
"191","SLC29A4",3.11579334350586,0.372584235992746,0.000510548016814653
"192","ZKSCAN4",-1.07102055732655,1.98082218753704,0.000211092636991456
"193","DNAH2",4.28073792768085,0.576971591860055,0.000557490358260959
"194","TULP2",2.49949318258521,-0.202513103341855,0.000334058086109658
"195","CENPA",3.36764593338636,-1.00665843616953,8.11424655997441e-07
"196","MIR210HG",2.95425134892012,0.659240772345151,0.000638896212237638
"197","SLC8A1-AS1",2.4138145126421,0.0262636310426809,0.000741372863352011
"198","ADORA2A-AS1",2.67919938527141,-0.794896820766549,0.000102845474709907
"199","SH3RF2",3.13608852116312,0.0720507205559349,3.55179473133932e-05
"200","CREM",-2.23921892427483,6.15686097706722,0.000326903329949491
"201","NUDT14",-1.02838764561444,3.40377109550577,5.11159772502564e-05
"202","SAP30",2.20953430790839,4.45592129450702,8.55691749255296e-05
"203","C1S",3.60214651658119,0.554106904031242,5.04146604236072e-05
"204","NGFR",2.43328335089428,0.396457521395153,6.09347323618637e-05
"205","CCDC113",2.84882111966412,0.493227293275005,0.000992180828339053
"206","MMP24",2.60539209986139,-0.468379780161933,2.08703102937947e-05
"207","PEX3",-1.00440578158959,3.41341892856384,0.000371451582652244
