,Genename,Counts,Sample
473,IGHG2,601.70197,Healthy 7
474,IK,10697.355,Healthy 7
475,PI4KB,3839.0835,Healthy 7
476,SORL1,9060.007,Healthy 7
477,IGLV1-47,1491.7208,Healthy 7
478,CD2BP2,4539.042,Healthy 7
479,SELL,25419.03,Healthy 7
480,RORA,7155.543,Healthy 7
481,SP100,18338.98,Healthy 7
482,MBNL1,29426.709,Healthy 7
483,UHRF2,2581.9685,Healthy 7
484,KDM5B,2868.7036,Healthy 7
485,PDCD6IP,7328.619,Healthy 7
486,UROD,3208.0718,Healthy 7
487,EFTUD2,3194.626,Healthy 7
488,TNRC6A,2371.3137,Healthy 7
489,TPM3,59109.758,Healthy 7
490,HMGB1,64126.61,Healthy 7
491,ZNF263,1734.3396,Healthy 7
492,GGA2,3227.7908,Healthy 7
493,HUWE1,4215.6084,Healthy 7
494,ERP44,6404.2964,Healthy 7
495,CD14,10665.458,Healthy 7
496,GPR180,511.22302,Healthy 7
497,FAM129A,2760.8083,Healthy 7
498,PSMD2,8419.617,Healthy 7
499,IGFBP4,515.61676,Healthy 7
500,PCGF5,7341.515,Healthy 7
501,TGOLN2,13003.71,Healthy 7
502,RPL31,118167.484,Healthy 7
503,IPO7,2301.5732,Healthy 7
504,AKT1,1788.6904,Healthy 7
505,MCM6,1203.9229,Healthy 7
506,DPAGT1,1460.709,Healthy 7
507,C22orf46,665.9035,Healthy 7
508,CD47,14999.293,Healthy 7
509,TTC30A,189.49039,Healthy 7
510,FBL,17492.861,Healthy 7
511,POLR1D,14024.778,Healthy 7
512,RSBN1,8680.0625,Healthy 7
513,SOD2,6522.714,Healthy 7
514,FCGR3B,329.47867,Healthy 7
515,ZNF23,262.43738,Healthy 7
516,IQCH-AS1,131.70755,Healthy 7
517,UBR5,4300.5054,Healthy 7
518,SLTM,11328.93,Healthy 7
519,PLEKHG1,841.15796,Healthy 7
520,RBM10,3006.6707,Healthy 7
521,CLEC12A,3945.589,Healthy 7
522,HCG18,2620.9993,Healthy 7
523,EBAG9,2681.1187,Healthy 7
524,MARCH5,3317.0764,Healthy 7
525,THYN1,5099.2295,Healthy 7
526,KCTD21,100.33947,Healthy 7
527,MPI,1643.9877,Healthy 7
528,C12orf29,1413.8906,Healthy 7
529,CUL9,762.6536,Healthy 7
530,PDZD2,10.19997,Healthy 7
531,COL2A1,1.1270145,Healthy 7
532,PLEKHG3,1984.3591,Healthy 7
533,MATN1,47.206703,Healthy 7
534,MINOS1,5993.117,Healthy 7
535,P4HTM,2088.14,Healthy 7
536,SPDL1,360.42255,Healthy 7
537,ATF2,2078.764,Healthy 7
538,SH3BP2,5353.465,Healthy 7
539,SS18L2,7470.344,Healthy 7
540,AFTPH,4816.5645,Healthy 7
541,G3BP2,14438.57,Healthy 7
542,RASGRP2,16138.18,Healthy 7
543,CD63,16623.604,Healthy 7
544,PRKCH,11698.57,Healthy 7
545,MTRNR2L12,239560.11,Healthy 7
546,MAPKAPK3,5416.9014,Healthy 7
547,SOBP,36.78431,Healthy 7
548,PLCE1,38.153687,Healthy 7
549,ANKRD11,8541.915,Healthy 7
550,RTN4,13890.443,Healthy 7
551,IGLC3,1395.592,Healthy 7
552,HDAC9,1165.1066,Healthy 7
553,PPP1CB,6746.7104,Healthy 7
554,FAM49B,15409.624,Healthy 7
555,STARD4,612.5389,Healthy 7
556,GAK,3292.717,Healthy 7
557,PREB,3220.058,Healthy 7
558,CAP1,33123.305,Healthy 7
559,RNASE2,374.82056,Healthy 7
560,SUPT6H,4380.5312,Healthy 7
561,SEC62,19136.29,Healthy 7
562,TMSB10,499575.1,Healthy 7
563,XBP1,18177.04,Healthy 7
564,PRKD3,2759.4807,Healthy 7
565,SSNA1,11009.002,Healthy 7
566,CPEB1,6.9987645,Healthy 7
567,LAMTOR2,7375.0664,Healthy 7
568,SRSF9,8975.454,Healthy 7
569,PHAX,4207.291,Healthy 7
570,TBL1XR1,1619.5586,Healthy 7
571,P4HA2,6.0860224,Healthy 7
572,PLCL1,392.12012,Healthy 7
573,RPS15,486123.1,Healthy 7
574,UQCR11,32909.95,Healthy 7
575,TUBA1A,25219.863,Healthy 7
576,ATF7IP,6701.9697,Healthy 7
577,PSMB7,5888.697,Healthy 7
