"","Gene.name","logFC","logCPM","PValue"
"221","SLC22A16",2.14866426102554,0.0452808128655544,5.68198274454717e-05
"222","IFI6",2.02032017554942,6.77488257323866,3.38778189354183e-09
"223","HERC6",1.19492323913502,4.55261579342384,0.000162519537538464
"224","LYN",1.10319323433696,7.90634025935469,2.69908962518688e-06
"225","CTNNA1",1.05635772128063,5.46846731764263,3.71722343764343e-07
"226","LRRC25",1.22813531174574,5.41616137413623,0.000139468341195634
"227","CD302",1.30680110912819,4.66453979169079,0.00138818032903895
"228","ABCA1",1.60248029609642,4.83681544553322,0.000113569886174336
"229","DLEU2",1.06550313360033,3.79608092763223,0.000242667161828585
"230","F13A1",2.44483388340818,6.82907026626004,7.42297936127337e-07
"231","MARCH1",1.11699710228483,5.75574530293588,0.000302859663549645
"232","NPL",2.071308323749,4.33224204853854,1.16074443508342e-12
"233","NAMPT",2.81667230552502,8.30616302876852,3.5376060867357e-10
"234","C1orf162",1.34405203081717,7.45200673721617,5.91266968382747e-05
"235","CD1D",1.14402656940639,4.16063643422028,0.00229187048394318
"236","TSPO",2.02008405719256,9.08639839229372,7.36311243683857e-08
"237","CTSB",1.01794328662177,7.65239845534882,3.57758569450303e-07
"238","ACTN1",1.34112311153134,7.43691272067535,6.23084144492067e-06
"239","CEACAM3",3.84092436673771,3.54105611862564,1.90766104708985e-11
"240","SERPINA1",1.95904374959346,8.13428185020114,2.05423321060767e-07
"241","IGKV2D-28",1.61236337775923,1.23596658280321,9.65948589037275e-05
"242","HSPA1B",1.08348046838511,3.67047180106779,0.00099340128510726
"243","WDFY3",2.05268990273277,4.05709273702501,5.23643702684517e-10
"244","EMILIN2",1.27100799486927,5.80148509137607,1.02732479225362e-06
"245","JDP2",2.7311548878808,4.05665044087294,1.96129716874583e-16
"246","SH3PXD2B",1.81544060277893,0.801547661908673,4.95538126932574e-07
"247","PYGL",2.96904043086011,5.9314478257376,1.06204543513833e-12
"248","IL1R1",1.31477434927019,2.20358298147212,0.00648851910217324
"249","B4GALT5",1.79552751921034,5.32418043965871,9.67862662437107e-11
"250","SERPINB1",1.43536565604634,8.25280721552013,1.23838217875374e-07
"251","TSC22D3",1.16129070681755,9.82867993015653,0.00382174109305283
"252","SEPT4",2.21807260604864,2.82448874204015,1.26404211361537e-08
"253","MAP2",1.57042915432791,0.824877812590569,0.00405688992790442
"254","MEFV",1.62101322117467,4.83521758389523,3.74744284945154e-05
"255","NT5C3A",1.10925385183072,6.79724708979922,0.000384246129923617
"256","DERL3",2.05172182092924,2.59073101711622,1.55245299936741e-08
"257","IGHV3-33",2.16826985250149,3.70594019759787,9.79215720517535e-05
"258","TLR2",1.92577642532171,5.54139430584869,3.97824703830012e-09
"259","TP53INP1",1.31981278879825,5.04562398644126,1.13804638406367e-07
"260","TALDO1",1.91994883018371,8.26209417526709,5.32542463996966e-08
"261","FERMT3",1.41427413193229,7.78069393936566,7.29508947408396e-08
"262","ADM",3.23792135774301,4.63428509035147,3.30284709022238e-15
"263","TECR",-1.21240400480162,7.1500567955014,0.00608357245323304
"264","GAS7",1.20833144961642,5.9428394843475,3.18831751403702e-07
"265","SORT1",2.14129881014107,4.71289052963071,5.90370303972877e-10
"266","PDE3B",-1.13110409493685,6.59136549744543,6.52490393493361e-06
"267","CPPED1",2.02412411004902,6.08188430751944,2.43272988185332e-09
"268","HGSNAT",-1.26491998048741,5.18468754292778,7.4352252730478e-05
"269","CALM3",1.04770508486439,8.03143172753387,0.000671840075658435
"270","NDST1",1.68397429420758,3.37996283697409,6.39079090074999e-09
"271","RSU1",1.24968859464861,6.81634925526257,2.94367108108785e-07
"272","ENTPD1",1.53176982133435,5.10708968954928,2.49077274223929e-08
"273","NAIP",2.0556042727242,5.93604115562451,1.56369605247856e-12
"274","GM2A",1.21176714417985,5.11123308225435,2.7721075428005e-06
"275","TNFRSF17",1.55029638649704,0.784791623016444,0.00041898944947908
"276","HIST2H2AA4",2.26849782043655,5.45457475265607,0.000452441870446867
"277","EPSTI1",1.49222929429813,6.22880736358568,2.07470414409112e-11
"278","ANP32A",1.59996226680474,7.96882145801979,3.05998487711418e-08
"279","MICU1",1.13342559910138,5.30390381007231,1.34988334443419e-09
"280","RNASE1",3.79228970587217,2.87547014986925,3.76848178125729e-09
"281","CLEC4D",2.47697890575881,3.27750340628162,1.11545917678725e-09
"282","PARP9",1.5633292571826,6.23930062313373,1.64293328639699e-09
"283","PLBD1",2.85066952231199,6.76982032793417,1.23465561252818e-17
"284","MAP2K6",1.07273497807842,4.33398014586604,0.000633924288915477
"285","DAB2",1.39584258473651,5.13014081641977,4.44012423958221e-05
"286","SAPCD2",1.5105699847818,0.667251056388328,0.000728958864122383
"287","CKAP4",1.60446972911551,6.10617837478363,1.25510259227235e-10
"288","RNF130",1.50028976936677,7.0867681518294,1.44223295606868e-07
"289","MARCO",1.24149260922546,3.22999680336652,0.00104900268784372
"290","USP32",1.06558353962771,5.00578890191132,2.05872178695646e-08
"291","OAS2",1.47760993872482,6.4070121014204,1.7551380389369e-05
"292","AIM2",1.4642097006493,3.51339709538163,6.4877502780629e-05
"293","SMOX",2.13794143179752,4.99055759807692,5.49858454628214e-05
"294","CD151",2.1645718641942,6.11550034864004,1.49386995455118e-08
"295","TPM4",1.42203379670309,8.14952523126546,3.65882146952231e-07
"296","MAPK14",1.06871081302025,6.09510455503842,0.000383773571438477
"297","FGFBP2",-1.10856511095447,8.07791175485723,5.29607285275439e-05
"298","FCER1G",2.09277089033179,9.28570853424547,2.0540463056794e-05
"299","PDGFC",1.54616240354018,2.14895916314329,2.82741132861362e-07
"300","HK2",2.37234571567024,4.26435333947521,2.87941426345125e-12
"301","PRRG4",2.48809815820705,3.32089738770872,1.25679627644569e-19
"302","TUBA8",2.03416417565845,4.12273513246782,0.00725373548022683
"303","IGLV4-69",1.99672488091344,3.11765254987191,0.00360116972175011
"304","MTPN",1.03717329181382,7.90776009185782,0.000480729829633475
"305","CCR7",-1.61725647083552,8.05503143033447,0.000383193958374602
"306","GGT5",2.43311756455333,-0.158981077825517,0.000622510456429899
"307","NUSAP1",1.25124284701052,2.20296567265549,2.67049457850418e-06
"308","PDGFA",1.69743850658453,3.82081569824591,8.50155509264423e-05
"309","STAT4",-1.18449986509833,6.23238712505208,4.6252842406743e-06
"310","SIGLEC1",4.53911533618976,3.72891041223301,5.13432859596758e-13
"311","PF4",2.75477817515759,7.89951683321939,8.58994988964813e-05
"312","YBX3",1.06117813761437,6.07781168058408,9.48412944815945e-08
"313","SEMA4A",1.7966506247628,4.49386968483439,3.47903825358594e-11
"314","LILRA6",2.25548765492044,4.51120397399015,3.33851570800859e-11
"315","KLHL14",1.32549424340775,2.10859786835258,6.7759468241563e-05
"316","MAPK3",1.02840747318064,4.35385947928878,2.29839981481404e-06
"317","TUBB1",2.1138176775579,7.92590056368609,0.000603004642684311
"318","RAB3C",2.31029774837543,0.78186805218774,0.000163852855868987
"319","RUFY1",1.31847394240666,6.5244031651708,4.07390586221717e-06
"320","HIST1H2AL",1.37426094017094,1.37017851863374,0.00574386588335231
"321","VCL",1.4499758004682,7.32670861888834,2.40736980609994e-06
"322","IGHV3-21",1.77939946256423,4.53136820285786,0.00184784388247231
"323","MARCH2",1.72407329943668,5.3608660310468,9.78358487963852e-08
"324","RRM2",1.62981571245879,1.34097809547343,0.000628897841609676
"325","FGD4",1.52739549571662,3.95486307093338,5.94067051166465e-08
"326","CCR2",1.35878290658036,4.1330637676097,0.00206829466174304
"327","CALD1",2.41863359395201,3.57107760161294,2.26088414819625e-09
"328","PROSER2",1.34461378710455,0.961627974347372,0.000757345726179119
"329","NCKIPSD",1.01661520894364,3.41200639305133,1.32762488096305e-05
"330","UPP1",1.26017609322954,7.48788372794365,0.00039605182463806
"331","SH3BGRL2",2.29731719561818,4.46526263978232,5.87529518647134e-06
"332","SAMD9L",1.05023538909361,6.6708987059478,0.0072713858544959
"333","UBALD2",1.44354180926463,6.63794360673916,2.83669734494857e-08
"334","ULK1",1.01411357250226,4.76989717892008,0.000130303917675488
"335","PAPSS1",1.01511245478635,5.04918688941336,1.61594567865739e-06
"336","AKIRIN2",1.04634664564224,6.48089385036956,0.00310425332125616
"337","EIF2AK2",1.15713254894981,6.53796021273569,5.58535498948762e-07
"338","SIRPA",1.76899021042853,5.08491749732713,3.62724059334741e-09
"339","CARD16",1.39574786695142,7.47472372719458,4.35859813776764e-05
"340","SECTM1",1.51095517703865,4.315915470997,5.13793612075035e-05
"341","SIRPB1",2.09257822000965,5.05434406093206,1.73933350037396e-09
"342","LAYN",-2.01357286130756,1.46391912896098,0.000938772749474623
"343","PAK1",1.13540998991219,5.92377370663155,6.09278946588058e-07
"344","LMO2",1.45941907445426,4.60833780191282,2.15513562653604e-05
"345","YWHAH",2.08284014211035,7.06295764226398,2.02690738094118e-10
"346","TLR7",1.34119373621073,2.86352993942586,0.00160264663252565
"347","TRIM22",1.01959131926414,7.36099432556813,1.70237157667042e-11
"348","RGS18",1.81468426055124,7.34520544731412,0.00358665206366384
"349","TYROBP",1.39493849343116,10.2319063546235,0.000339546617857985
"350","MPO",2.70954372465075,1.65397387088992,5.03695837113904e-10
"351","UBXN2B",1.03616108310824,4.49705895698136,1.41119487293414e-07
"352","SLC25A37",3.2459211484967,7.88509093221335,1.06992008165512e-14
"353","TXN",2.5947941461955,8.07432291423672,1.81297444366219e-08
"354","MANSC1",3.95289545508107,2.71612547323006,5.58703235027819e-14
"355","CSF3R",2.70192238917625,7.82007632189245,3.68010246801631e-10
"356","EHD3",1.85653388028946,4.48888390171336,7.83606900739903e-08
"357","IGHV3-15",1.98076162571038,3.33066995368184,5.24463160126317e-05
"358","SRGN",1.18154549525676,10.5655420078243,0.00539386611645453
"359","PFKFB2",1.47911448535546,3.10014955799784,2.7316866962202e-05
"360","N4BP3",-1.73568082265877,3.53001698478011,0.00542434207832142
"361","TPX2",1.66295158345385,1.10482171246821,1.12535267659678e-06
"362","MAP1LC3B",1.26807970227563,7.91578587327682,0.000113096806512494
"363","SLC2A3",1.11610593185435,8.11495938441047,0.00220598018118881
"364","CDKN2B",1.07195931345224,1.30481311569884,0.00023088991312844
"365","IGHV3-53",1.89832925713836,2.91481453680031,0.000992451895070914
"366","PTAFR",1.48904105552465,5.5653365369353,5.17984745636813e-08
"367","NMI",1.15020390226216,6.05049444295221,2.82434458712501e-08
"368","LILRA2",2.0968267389847,5.54934274675829,1.70521375237693e-08
"369","FFAR2",3.36051947132776,5.11402230287049,1.36975115584611e-12
"370","IGKV3D-20",1.7527694364966,1.30454436239499,0.00186596967061632
"371","GCA",3.26882316473511,7.08705311229995,1.48440684544791e-14
"372","GAB1",1.81164538111814,3.13331233618596,3.01367833292488e-08
"373","MKNK1",1.08422315361524,5.23750759742828,2.9056192216496e-08
"374","RALB",1.33052986073495,5.81332709050011,2.9541531430294e-08
"375","PTGS1",2.64213362926381,6.20152992255045,2.43269125783406e-07
"376","POU2AF1",1.07776289409394,4.25898701165483,8.75529939379636e-06
"377","NCF1",2.27480657069723,7.99273222234295,5.14981290343131e-08
"378","GLUL",2.05661064557438,7.63434878829319,1.74734633649671e-16
"379","YPEL4",-1.74736324180359,2.17614668251873,0.00487683921879689
"380","FLVCR2",2.03940538370552,2.63746078701945,2.60736439714141e-16
"381","NUMB",1.15619238776247,6.25020096528353,7.21241562810592e-07
"382","LTB4R",1.56679770338585,4.84601132274377,1.81681361744639e-08
"383","CD36",1.60065622038764,5.85641573537332,0.000123565607174803
"384","FKBP1A",1.05407499496655,7.71788756626027,0.00793256638884715
"385","FAM214B",1.19414948488349,4.49897932079542,5.02953100705256e-07
"386","HRH2",2.78926548000883,5.61990980608415,2.24345012269932e-08
"387","S100A11",2.50360299613701,10.4260371798584,0.000158937799721578
"388","CEBPD",1.71596966205629,7.09165875040923,1.9073186223361e-08
"389","TRIOBP",1.06953798348336,4.3974762948555,5.54300773503159e-06
"390","MAP1A",2.85719374826437,3.9302507359258,2.35772784745698e-17
"391","DDX60",1.02595255017363,5.37457598734717,0.00248428045682347
"392","TSPAN13",1.16759569621201,3.93133411791394,0.000200751301366478
"393","MS4A6A",1.18636466847535,6.52768056331161,0.000323817400212681
"394","STON2",2.05694880491438,3.77666102120367,6.86512081389068e-05
