,Gene name,Moderate 0,Moderate 1,Moderate 2,Moderate 3,Moderate 4,Moderate 5,Moderate 8,Moderate 11,Moderate 13,Moderate 14,Severe 0,Severe 1,Severe 2,Severe 3,Severe 4,Severe 5,Severe 6,Severe 8,Severe 9,Severe 10,Severe 11,Severe 13
9733,ACSS2,877.9513,952.27496,876.0917,340.3351,447.75848,402.90656,186.96355,483.35245,398.689,835.01263,1962.2926,1139.7438,1189.119,580.7507,873.688,1280.6926,1887.7301,272.1887,702.2358,1988.1616,1076.1094,301.02725
9734,ABCC4,424.3965,415.25015,480.1956,176.05455,2220.248,261.36948,192.09747,402.9312,795.0566,331.10135,1184.655,779.13324,1020.1574,630.4038,467.39972,2874.6672,2653.5166,524.5223,655.36505,1596.4607,1282.3256,323.34152
9735,EFCAB13,924.28577,607.64435,295.59662,79.66041,310.79263,63.637943,143.44966,41.860054,64.847496,541.0044,75.89154,308.8236,583.4829,419.31613,192.51869,218.62633,1849.8341,209.22064,928.1522,962.9461,1261.552,301.52316
9736,CCNC,3966.0488,2696.7178,3470.2612,966.1542,1317.385,685.6528,626.12177,583.9865,862.2451,1310.0011,758.95593,1914.409,2428.7034,808.9086,631.245,1563.265,2335.7927,344.42334,1272.0668,2449.0654,2323.127,854.8651
9737,PIGX,1836.8661,1323.8538,3333.0938,662.82025,660.22687,964.61914,396.16742,1789.9789,597.5545,1163.2289,296.13364,1388.7625,2021.1188,1313.281,1292.8984,3421.6653,3165.9502,871.8295,1103.0005,2134.5518,1830.0472,604.9101
9738,ESCO2,7.7724915,12.570893,3.3209019,12.455129,11.598156,9.856441,5.0446486,8.598453,8.411137,61.932133,0.68338686,46.438194,32.95592,27.356596,15.974441,16.589964,181.09822,97.69235,301.3177,288.79184,201.24043,63.426155
9739,TAB3,433.58447,435.68698,506.50854,255.28159,350.10364,233.57443,144.23975,143.5352,208.09721,1873.3685,213.76091,407.8736,473.859,291.5836,248.72849,1004.4118,3484.8748,974.4213,2286.7017,3154.7327,3356.8154,783.06396
9740,MPP2,19.219025,37.360348,116.17897,3.8948445,7.2136955,10.728459,10.391995,5.059915,8.852723,27.782877,13.160195,15.152736,22.50946,12.001449,4.114335,14.634429,94.13049,162.61453,55.754364,107.61762,95.30206,9.670565
9741,EIF2AK3,2725.79,2339.2336,1356.2313,463.71973,684.69116,228.71031,347.67374,195.7232,246.384,746.5057,2548.6372,1300.045,1520.9032,597.7451,611.4065,633.7546,2302.332,452.63837,900.3236,1254.1517,1457.4752,512.08
9742,VRK1,2813.9597,2086.9292,1615.191,610.4164,952.3847,505.22784,521.09955,348.55975,562.1279,1052.3427,268.28363,1512.5211,2317.8142,913.83246,614.9822,1008.3002,1807.9829,412.68573,1087.6672,1564.8445,2368.1482,643.88245
9743,AP5Z1,2852.0637,2117.7288,3280.7905,726.17303,1124.7936,645.9564,662.6053,531.5602,848.48944,1239.9312,701.90106,1564.7733,2192.5105,909.1809,600.19037,1777.9456,2337.8975,634.4823,1361.4454,2547.6155,2249.9934,596.4298
9744,TMEM198,13.188251,4.2078915,10.438259,0.0,4.1960344,0.0,0.46600494,4.1511,1.9716089,25.869293,2.914602,1.9642506,10.618476,5.38503,9.803922,0.0,39.760044,64.3515,39.346714,37.04111,6.5146213,10.225321
9745,MVB12A,2981.1572,2152.1233,1269.3999,707.9683,791.91327,625.54315,519.7004,825.3759,559.9699,431.7735,653.2817,2029.7429,2414.122,817.1849,823.7582,1427.9019,960.3413,159.48357,464.08582,865.7078,770.8006,187.26747
9746,IL21-AS1,7.1503983,6.691531,0.86617583,3.3926644,0.5651633,4.83117,8.092847,0.0,7.316845,7.6394196,0.0,5.6559525,12.12194,5.515964,3.1923015,0.82760906,0.0,38.910507,19.80198,27.181908,30.35374,0.0
9747,FNTA,6561.0674,3285.7068,6361.5967,2153.2039,3788.857,1896.8319,1895.8563,1235.8402,1781.4724,2901.5134,717.1283,4069.6184,5291.723,2224.918,1870.6061,3643.436,5503.1377,1450.5612,2656.287,4130.888,5600.7363,1365.2563
9748,WDR76,1018.78845,648.02454,271.82803,242.6269,275.1004,91.92841,142.58232,93.77923,211.5876,350.72144,102.472015,583.40564,647.5344,208.61478,147.13348,358.87268,684.83075,293.22037,550.0375,507.37833,982.79456,411.96738
9749,BMP1,52.961903,57.744457,74.24369,49.471695,37.6456,12.03428,10.735768,37.12655,21.546566,233.35298,27.965725,94.02869,137.90541,29.76137,32.918045,68.352066,233.05353,160.8589,252.64082,330.41406,267.4968,88.01401
9750,ZBTB25,5308.409,2955.3972,3078.4133,815.1366,1478.47,811.3325,636.94037,427.75616,961.3801,1221.4441,690.1437,1847.0559,2826.1936,1145.5687,513.7953,1549.1619,2815.1992,786.9141,1542.5024,1550.3068,3851.2537,677.84143
9751,MIS12,1694.6869,1180.1976,1564.3091,466.96304,732.5378,307.06223,224.30495,205.30487,369.1274,1063.2731,265.14453,866.7825,1189.1426,396.40036,276.77228,662.7827,1454.5391,191.7148,694.2768,1160.506,1996.501,425.16516
9752,C19orf66,10789.943,6967.335,4809.739,2367.3796,6040.777,5113.6562,6147.759,1625.7166,6340.3955,1864.393,1301.6107,4616.5645,6797.2354,2669.128,1917.8209,7564.1587,5364.487,1519.396,3263.9258,3928.052,4040.993,809.6497
9753,CDCA7,1303.7935,603.1098,316.82837,120.1809,149.6945,111.278336,101.23511,58.87801,63.865147,103.70837,42.742443,451.73996,387.7069,153.09372,99.50321,139.56099,261.3315,319.42395,225.24486,382.52292,442.37527,206.89273
9754,FAM221B,5.531448,2.5700336,1.6894746,0.0,0.0,0.0,0.0,0.0,0.0,24.535332,0.0,9.532888,1.7812611,0.0,0.0,6.702003,75.700294,87.81157,100.9216,170.33473,89.390015,7.6894093
9755,POC5,1114.449,874.99615,1147.2269,330.754,585.29614,172.61243,208.72464,242.27481,363.33774,467.04477,66.46019,600.18353,768.0464,258.32352,215.78938,515.13873,855.78815,408.83075,399.8565,898.31573,1009.1604,248.20654
9756,FGF22,14.670399,15.469812,32.767006,1.899696,10.365777,2.8050492,0.0,0.0,2.216312,4.306632,0.0,13.282641,24.458328,0.0,7.54178,8.911596,20.798706,23.923445,73.24661,70.48522,30.012142,0.0
9757,NOL12,298.168,195.946,144.75693,373.0445,715.57385,725.99036,403.74817,411.3289,495.11255,1297.6752,58.77116,276.91077,278.08307,188.24426,183.94403,1346.4783,2157.3538,401.34866,1387.3518,2181.9236,2365.284,589.16064
9758,TXLNG,3386.2148,2085.8489,4275.8887,429.60916,1695.0804,377.72382,513.60364,261.77408,862.4892,1609.1382,305.93628,958.07684,1681.8739,661.6551,428.19717,861.93536,2533.6116,601.91455,1287.6227,1983.4772,3808.33,923.1875
9759,ZNF710,154.44124,229.81186,628.57086,169.30624,95.62498,281.4204,229.95459,317.14923,100.82104,552.9048,41.1839,176.47005,228.13373,79.16977,62.6761,644.1888,1024.2395,299.1262,565.29614,961.35913,472.13287,296.8886
9760,GRAMD4,324.98795,273.42688,695.6472,159.54707,82.22375,86.623955,96.99076,147.86703,101.061295,600.9987,204.54843,284.89554,354.92578,111.13393,74.59206,243.68898,835.13104,196.13628,681.5826,1855.5708,951.06433,302.70642
9761,KCTD6,775.22546,538.50745,1226.998,170.02516,317.6389,168.80637,60.654972,147.43611,142.87238,461.98987,318.03656,416.17392,678.09656,243.10292,137.85886,270.96027,837.30206,173.34592,377.6205,774.8461,756.5568,197.22473
9762,SCN9A,27.866562,14.031299,18.2064,2.8949912,13.736263,27.397545,20.453762,26.023106,21.321962,50.32849,4.861449,9.483263,8.949217,56.021965,56.020588,83.58038,260.14304,119.25035,167.47508,259.20905,139.5222,36.30519
9763,ABCB7,4877.335,2875.6997,3311.2554,623.60986,1206.6674,458.29855,524.5203,321.33444,590.5511,1028.7749,525.625,1675.8885,2593.9514,913.69604,649.60565,1197.3402,1629.9558,400.75046,1000.90735,1799.3572,1871.8109,544.65985
9764,MBOAT2,80.77008,76.96008,109.37829,79.155136,627.83215,450.37738,220.43832,1215.2544,634.31555,189.6069,481.61234,296.8626,226.47075,562.61816,965.8031,2715.248,1948.4148,324.90448,292.89487,964.8412,396.18967,192.81075
9765,FBXO44,2790.2876,2006.5377,1050.0514,743.5264,925.3764,411.2609,499.17487,505.42282,614.8231,470.20544,103.617584,1410.4581,2208.1895,775.06604,529.20856,752.81714,1168.3105,306.05594,848.2135,751.55237,1373.6187,304.32635
9766,FITM1,24.912392,21.74449,30.670757,3.708816,9.685285,51.517105,2.5940337,7.9689074,17.315138,3.3613443,0.0,44.170506,15.582845,5.41725,9.577362,26.276684,77.054565,0.0,76.14625,49.585533,38.535454,34.85733
9767,ARL17A,520.0643,516.1629,343.65088,93.65171,383.19888,103.239334,216.27762,32.69376,76.42323,178.56755,102.89411,370.38315,408.0972,168.65363,164.32556,391.14627,896.3518,401.24695,542.2202,664.4119,801.0443,238.02505
9768,SUSD5,0.0,0.0,0.0,1.4645578,0.0,0.0,2.8567348,0.0,1.6299919,39.681564,0.0,10.479403,5.1675806,0.0,0.0,0.0,111.52231,73.92473,257.03012,243.27365,82.089005,29.32948
9769,NTRK1,22.347961,11.147882,50.467194,21.449556,13.003228,10.657732,3.7870924,7.660996,15.230661,12.04826,22.036093,21.119274,25.526068,47.562965,25.311325,67.630394,79.70427,0.0,0.0,60.916622,23.30694,32.49465
9770,BBIP1,2620.3184,1766.4493,2021.3336,673.12836,1733.1028,1169.2292,869.2873,927.66833,1497.1079,735.4243,689.7668,1567.1167,2218.3625,1510.3883,1430.2346,2627.4272,3173.7788,488.39667,1137.0094,1340.9423,1870.3442,339.36118
9771,DSCC1,61.963627,42.127617,55.52764,35.807484,10.191929,0.0,7.87959,14.40654,47.78016,5.4002533,2.402691,88.11421,36.73204,10.668418,5.862798,24.497414,16.863405,54.962173,51.39055,69.858665,61.8846,61.472836
9772,FAM138B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.882584,0.0,0.0,0.0,0.0,0.0,0.0,38.61004,57.093586,66.02142,33.241383,0.0,0.0
9773,BIK,313.14566,243.06175,870.67883,58.70071,195.54166,120.6347,33.46495,125.61692,168.51341,47.07573,41.316784,297.61676,253.33705,393.6354,405.31598,549.0737,162.74976,147.3677,134.42651,161.95302,174.51741,113.84369
9774,NDUFAF4,3672.2654,1798.4171,3650.6492,776.08234,1633.4021,671.34045,620.30035,357.0318,788.9974,527.39246,694.37054,1838.6799,2651.638,848.6117,535.5833,893.96716,1085.5287,138.88478,387.20016,633.0341,1207.8882,446.80975
9775,SGCE,119.796524,314.60364,140.07431,7.9072084,11.809826,18.680756,13.105591,26.6287,20.000912,125.399414,24.793356,39.165794,227.19177,76.71155,38.071198,77.94581,352.47495,78.39768,152.40189,76.06536,100.06597,7.572253
9776,ZNF655,6045.4043,4609.086,5630.299,2019.0273,2188.0251,1470.8857,1015.5379,1370.2599,2143.8704,4137.334,1476.8059,3320.5781,4551.732,2005.7528,1602.829,4289.2407,9233.694,1873.3619,4871.6636,6732.4775,9025.805,1987.8964
9777,RASSF7,4874.5103,3108.3142,2441.2375,1000.8696,1542.9851,1055.8053,906.0734,588.5246,908.97186,902.5495,554.84467,1954.268,3701.0952,1257.1128,694.1051,1309.07,1319.2064,335.89432,928.019,1344.108,2295.857,409.14578
9778,RCN2,9931.529,6672.1216,6075.0645,1499.3438,2326.0227,986.52313,711.2673,813.5813,1212.1943,1178.0615,2480.5415,4750.739,5937.658,2351.952,1994.5488,2082.1736,2900.1074,530.8931,1512.9429,2026.1013,2420.233,706.586
9779,SAP130,1571.2809,1107.315,1044.1559,238.49161,289.24612,154.57109,96.189445,244.34317,215.13486,1118.1373,472.2717,853.6853,1115.1831,381.86823,367.94504,741.05994,2119.1782,726.8123,1548.0187,1968.4625,1934.1042,546.61584
9780,KCTD5,1164.8035,783.20404,1351.1736,441.3958,578.8791,257.33887,324.02228,309.0342,390.73508,588.2791,493.8253,701.32495,984.0547,324.49298,285.0739,905.8882,809.6235,240.85672,477.6436,999.40735,764.31665,289.21472
9781,PLA2R1,10.831972,15.974441,0.0,0.0,0.0,21.786493,0.0,0.0,0.0,23.316133,0.0,0.0,0.0,2.2202487,1.7889087,17.312927,67.92521,284.0838,166.9594,171.55801,103.36735,54.706795
9782,ZNF330,2473.7886,1782.13,2636.6702,766.68164,1353.5117,840.192,754.20044,709.25037,892.2505,1300.0275,2417.8271,1894.5868,2210.543,928.4212,940.647,1825.5055,1972.1597,505.44815,987.3995,1984.583,1963.2299,690.724
9783,ZRANB1,962.1702,847.4702,1278.6306,257.78876,418.22617,388.33362,254.71234,635.4098,271.87952,2201.4172,855.7874,580.22174,983.2831,940.02905,929.13434,1815.5869,5216.6914,1285.0751,2510.896,3740.9573,4843.675,1214.0486
9784,SLMAP,5050.0874,2926.3694,3638.417,789.0508,2064.3164,727.71014,744.36115,844.83746,1609.4055,3184.1287,1013.2763,2392.7207,3001.7346,1700.7738,1736.9304,4270.3228,6566.533,1642.0238,3714.5754,5811.388,6099.0757,1759.3422
9785,SPECC1,675.1945,736.6538,498.7289,415.37164,772.01605,488.79547,511.44238,698.8366,509.26575,3228.1575,386.14734,1025.0892,1774.4224,349.3164,204.9087,1794.3188,3532.7437,1850.2714,2924.8457,6585.305,3534.5396,1625.2261
9786,LILRA1,195.57475,513.53796,584.22,544.58075,311.46942,786.353,891.50134,1691.6338,590.02203,2825.2117,605.4394,1029.5687,1560.4758,686.839,956.8335,2544.378,2588.0278,915.7381,2240.6904,5390.3022,1227.5122,904.1242
9787,TMEM205,3286.4426,3225.0151,2432.1047,1119.6089,1545.3624,1203.1484,1128.5809,1163.128,1195.2838,1227.5897,1984.5171,2606.3027,4025.6665,1222.3772,1485.4491,2212.4526,2217.3064,573.1216,1322.5626,2866.3333,1507.2942,627.5886
9788,KIF13A,114.97463,295.62885,447.76068,148.1163,232.01562,600.19946,265.41705,645.22595,252.42659,2485.3726,422.17432,308.834,487.15582,446.34958,530.05615,2028.6901,2943.313,1067.6705,2071.7356,5417.8564,1906.5774,1180.5037
9789,RRAS,363.7737,435.8023,374.1827,250.82475,208.43329,245.51167,234.7832,183.4057,223.3691,1354.417,303.82486,406.39954,719.4266,244.12253,113.191315,559.00726,1295.3663,603.6844,1441.6624,2934.4048,1699.7555,744.5516
9790,ATP6V1C1,1621.2495,1073.9917,1796.0793,521.4392,1225.892,765.5022,667.90314,1247.7653,956.7153,2139.8196,469.2027,1163.0776,1214.8954,1348.1393,1521.7684,2784.0251,3431.0867,665.92773,1391.9722,2953.3916,2771.4963,897.1656
9791,TRMT1L,1639.051,789.9478,1306.8834,332.52167,903.74146,441.69965,375.45236,451.22214,548.6411,1398.1016,215.33997,656.02026,1047.4316,531.5918,428.8157,1290.4326,2396.3489,425.52567,757.6814,1594.5365,2279.7502,752.1696
9792,XKR8,1104.8047,1005.55054,1652.8403,516.74884,1079.0554,1061.8447,533.39734,1159.4987,777.42725,587.76685,264.87036,974.38306,1517.0908,865.37024,917.08276,2671.6226,1826.9093,307.40222,620.30414,2095.7578,907.64984,363.24017
9793,ADORA3,4.153078,19.275595,1.6126431,3.6089578,30.150433,3.9577165,0.75953215,10.673651,5.895097,130.74812,3.570451,19.61542,72.16172,52.402443,71.2428,34.609417,225.24791,102.9854,138.14386,157.17043,99.5525,43.51738
9794,LINC00664,0.0,2.761668,0.0,0.0,0.0,34.36426,0.0,47.827168,18.3675,47.571495,97.6316,20.952852,0.0,5.8967967,8.474576,158.45825,227.84624,287.93817,164.57825,157.99426,102.02189,96.82926
9795,GPRC5C,60.0459,65.340385,19.353785,22.4526,8.171889,69.08835,68.98937,11.755507,37.95124,69.70773,40.902805,58.528843,109.827,7.3541675,33.824745,80.12921,182.90662,142.09079,147.457,219.87016,135.89389,13.026332
9796,KLRB1,12122.665,9407.109,18948.164,5299.4976,7031.982,2150.3123,2020.2565,1818.8174,3853.9236,2775.489,943.0274,6819.6,13139.613,5558.5723,3362.6711,5849.5967,3321.1086,1574.6729,3473.0962,4376.284,3529.4148,1074.8854
9797,ALG8,1437.6636,816.3909,901.5693,306.45496,515.22375,317.0169,312.16403,241.60638,353.43668,596.4369,97.49167,647.1036,890.06714,295.54694,245.51633,529.49634,610.31964,259.75436,571.2385,917.1171,917.44446,419.14456
9798,ADD2,641.0348,316.80548,135.30714,17.699883,106.99935,36.962776,39.129734,11.991005,38.03027,220.27368,18.597315,309.3325,306.92096,127.57371,78.73446,148.82018,890.7221,180.03362,368.7266,1182.0638,1533.3517,212.37073
9799,CRHR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.931198,0.0,0.0,0.0,0.0,0.0,0.0,10.881393,33.898304,7.8124995,33.444817,23.364485,32.051285
9800,MMP14,18.195467,49.361107,20.95673,10.618359,10.034701,5.9669976,27.989803,40.74799,10.824015,127.928055,37.370667,53.935394,24.95876,1.4240806,12.044289,13.570908,94.58415,86.70819,194.72876,213.86397,64.106735,47.025166
9801,KBTBD12,15.269373,4.3539276,10.940813,24.752476,32.42118,2.2391403,17.064846,19.54884,16.304678,15.564686,6.9804587,25.028505,7.3855247,5.2612185,12.734167,20.717094,218.14096,162.14943,52.093796,166.62285,44.13002,3.784945
9802,UBAP1L,129.93806,66.39024,47.377365,25.71754,35.493015,53.70892,24.669468,24.134367,14.991469,108.33838,0.0,53.875374,112.267,17.628567,34.65851,52.792007,651.8107,423.35098,515.1688,520.746,503.67514,146.34352
9803,GCSAM,1314.3524,915.09174,435.06656,297.5772,865.0444,346.34448,328.5577,204.79791,370.8527,476.70428,126.2372,485.513,936.1388,345.2411,178.21358,461.81696,825.6792,149.7266,236.14322,541.6951,1748.5717,340.53937
9804,KRBOX4,2072.1987,1116.8854,1434.085,370.04666,1129.1189,362.60367,426.31763,291.4647,476.59662,688.6501,208.00406,777.515,1332.0476,498.7152,313.45068,814.072,912.94415,220.34575,618.6325,951.3003,1497.5151,351.6425
9805,SLC12A3,0.0,1.4956626,5.3137016,3.285656,2.5050328,0.0,0.93127215,0.0,0.0,38.680496,0.0,5.9690685,4.3635726,2.7210712,0.0,0.0,130.7384,190.74411,197.72615,140.21828,62.88724,7.025566
9806,PDE4C,0.0,0.0,0.0,1.1212019,2.5081515,0.0,22.71189,2.4497795,2.609362,46.37819,0.0,0.0,0.0,0.0,15.1285925,61.933212,209.40385,248.81366,325.677,371.77502,180.39014,40.105396
9807,CELSR2,104.60099,60.990265,44.900166,20.670212,31.76359,5.587244,14.69513,30.67314,16.152939,137.17398,0.0,60.77992,103.67851,76.02049,19.084621,37.820564,213.21419,127.00401,220.84215,198.74156,241.66277,52.57032
9808,CCNF,226.3937,169.423,103.30877,56.42058,109.75869,26.500193,36.194153,17.738424,37.121307,283.92374,25.777485,132.55167,199.86797,33.02634,27.566713,56.850216,623.6712,241.39389,658.4503,546.58636,762.896,190.20985
9809,SIRT5,1423.0033,968.56036,528.87,302.5609,668.6662,308.41327,238.6476,129.4238,280.92886,519.6991,231.17703,593.3997,897.42236,711.8184,661.98883,670.98785,1284.3573,222.40628,803.43463,996.4007,1502.9255,228.23111
9810,HPX,0.0,2.6288118,0.0,0.0,2.3337224,1.3753266,6.0864277,1.2035142,0.0,19.01676,0.0,2.4102192,5.4768972,0.0,12.285012,1.9135094,52.27972,101.1465,123.97011,81.00255,98.57316,55.328056
9811,DHRS3,1048.189,1100.9194,2955.4983,439.1508,488.26642,384.79294,358.9595,175.10489,708.9951,668.151,2441.9587,997.21674,1413.4185,379.4698,231.28304,910.22235,1556.1433,575.16034,899.2834,1811.3724,2364.1116,352.0192
9812,ERC2,4.766444,2.543882,0.0,0.0,0.0,1.465631,0.0,24.937654,0.0,33.11248,19.03968,12.048193,4.294366,18.310013,7.633588,2.2867596,68.74136,191.4932,226.36214,225.60532,52.88036,61.660378
9813,NME9,78.265915,22.474066,6.3807936,12.132141,29.668919,8.177775,0.0,27.027027,19.033964,70.96009,13.548922,31.794973,48.424366,14.323687,17.806665,25.495459,394.02252,151.7001,292.8324,277.08197,236.99332,33.715744
9814,PIEZO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.053236,0.0,1.710864,0.91970944,3.0093288,0.0,0.0,233.18613,279.53827,199.86725,198.27551,115.16986,39.2006
9815,RET,17.016716,3.7058122,44.908875,5.3685718,3.706449,30.744774,0.0,6.9889317,18.371246,28.597687,10.928962,35.712204,20.488148,16.124203,11.739252,158.38342,44.61945,71.43677,101.77655,114.34695,30.501432,2.7818758
9816,FAM85B,25.19345,28.676512,20.729597,15.743502,17.755785,50.545067,37.165558,5.4878616,9.32226,6.4380302,2.2962112,28.196156,64.232155,30.086615,21.392326,17.776278,19.139908,31.152649,14.357509,52.312637,17.820745,0.89221984
9817,MYO15A,35.98577,34.08545,13.547059,29.519966,5.9063964,33.67137,2.008839,5.064551,7.509692,102.98638,2.3980815,18.328228,27.500778,13.315579,2.0383205,34.83682,257.37933,486.07016,626.8338,590.30164,240.57198,119.56722
9818,GHRLOS,44.494434,47.15195,50.30248,7.3877153,26.092192,3.8218422,11.26896,4.629469,28.599726,161.43819,0.0,17.974146,19.950003,29.234032,61.301456,75.23358,453.7082,257.12762,229.52972,274.65656,474.68887,75.63101
9819,SUOX,83.888596,83.08339,142.37764,78.524994,139.84477,64.53291,47.214073,98.2236,55.17569,119.472,49.254322,85.86407,187.5672,87.812225,120.07087,146.49983,255.35417,518.07825,328.241,607.2183,278.51648,38.32006
9820,HAP1,5.9853797,1.5878056,2.2148395,0.0,2.7495189,0.0,0.0,0.0,0.0,27.431505,10.834236,9.225092,1.1655012,2.3660111,0.0,16.378695,129.83862,101.675,109.32287,214.57945,142.53043,35.91317
9821,CALHM1,0.0,0.9228497,2.008032,1.6719612,0.0,0.0,0.0,1.3814062,0.0,20.237274,0.0,0.0,2.0504408,0.0,0.33457124,0.0,34.86868,34.48276,45.7118,61.471626,30.591877,4.65567
9822,DMWD,443.94147,336.09164,217.48401,116.30528,222.64043,68.51398,54.444992,119.14161,149.53682,373.612,72.67863,278.58087,411.27292,175.60933,129.0258,305.87747,876.45557,357.6059,631.0978,722.7943,891.7376,181.89426
9823,NMUR1,211.57706,182.58295,281.18564,619.5858,418.1987,110.63489,90.557945,161.03215,205.47774,645.25,16.564178,429.27765,651.73456,202.8465,106.457504,450.85114,1129.0562,244.9187,821.9951,651.1043,784.6651,203.52965
9824,CHRM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.634722,0.0,0.0,0.0,3.8197098,78.881744,32.679737,107.78539,119.877335,7.9872203,38.12263
9825,ZNF85,1655.8262,555.83026,493.7711,177.33319,329.3453,114.5985,144.59363,83.37259,125.71532,243.96681,95.27528,191.34799,538.51,153.71321,121.48359,331.8105,497.11334,102.095566,249.4159,424.4662,385.01428,65.01807
9826,PIP5K1A,2011.4155,1313.3606,2049.2256,407.32373,770.79755,306.05957,432.54727,536.9991,558.4731,1067.2018,751.6417,971.90796,1253.8193,651.98816,671.7881,1448.6632,1936.2742,593.2131,840.27344,1489.0151,1791.1917,483.112
9827,PYGO1,0.0,0.0,2.9291155,0.0,0.0,0.0,0.0,1.7787265,0.0,25.942635,0.0,0.0,0.0,0.0,0.0,0.0,153.67818,220.42918,214.99944,183.05205,69.002556,34.82252
9828,MORN1,389.5173,267.2891,133.99228,54.985462,125.99568,101.26954,54.098106,46.508915,45.59077,75.50099,24.01672,169.74606,269.43665,94.58741,136.45518,132.98514,373.32303,296.41708,292.6116,289.22977,322.28827,85.43852
9829,MYH14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.02022,0.0,0.0,1.6252235,0.0,0.0,0.0,130.51349,186.9662,293.98312,361.03058,283.46487,10.729187
